
一、DCC通风设备
566,,,门,双扇平开防火门_带观察窗 - FM甲1223-4642656-LAY-2F-1_500-A,2850x1800(右) DCC-1-2,1,X-HLP3-AR-F3-LAY-02-001
567,,,门,单扇平开防火门_带观察窗 - FM乙1123-V1-LAY-4F-1_500-A,2850x2300(左),1,X-HLP3-AR-F3-LAY-04-001
568,,,门,双扇平开防火门_带观察窗 - QM1523-V454-LAY-4F-1_500-A,2850x1800(左) DCC-E*2,1,X-HLP3-AR-F3-LAY-04-001
569,,,门,双扇平开防火门_带观察窗 - QM1523-4721500-LAY-4F-1_500-A,2365*1165(右) DCC-1-4,1,X-HLP3-AR-F3-LAY-04-001
570,,,门,单开门 1000X2000,1000x2000 MD 1200x2200 DCC-F*2,1,X-HLP3-CR-B3-LAY-KPART-04-002
571,,,门,单开门 1000X2000,1000x2000 2365*965,1,X-HLP3-CR-B3-LAY-KPART-04-002
572,,,门,MD2-1022,1000x2200 2000x2300(右) DCC-B*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
573,,,门,MD2-1022,1000x2200 2850x2300(左) DCC-D,1,X-HLP3-CR-F3-LAY-KEQP-02-002
574,,,门,MD2-1022,1000x2200 2850x2300(左) DCC-D*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
575,,,门,MD2-1022,1000x2200 2850x2300(右) DCC-E*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
576,,,门,MD2-1022,1000x2200 2400x1300(右) DCC-1-3,1,X-HLP3-CR-F3-LAY-KEQP-02-002
577,,,门,MD2-1022,1000x2200 2000x1800(左) DCC-A*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
578,,,门,MD2-1022,1000x2200 2850x2300(左) DCC-7,1,X-HLP3-CR-F3-LAY-KEQP-02-002
579,,,门,MD2-1022,1000x2200 2850x2600(左) DCC-E,1,X-HLP3-CR-F3-LAY-KEQP-02-002
580,,,门,X-HLP3-CR-F3-LAY-KPART-03-001$0$2023,2000x2300 2365x765 DCC-1-1（左）,1,X-HLP3-CR-F3-LAY-KEQP-02-002
581,,,门,单开门 1000X2000,1000x2000 2365*1165(左) DCC-1-4,1,X-HLP3-CR-F3-LAY-KPART-01-002
582,,,门,单开门 1000X2000,1000x2000 2850x2600(右) DCC-E*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
583,,,门,单开门 1000X2000,1000x2000 2850x2600(右),1,X-HLP3-CR-F3-LAY-KPART-03-002
584,,,门,单开门 1000X2000,1000x2000 2850x2300(左) DCC-7,1,X-HLP3-CR-F3-LAY-KPART-03-002
585,,,门,单开门 1000X2000,1000x2000 2850x1800(右) DCC-C,1,X-HLP3-CR-F3-LAY-KPART-03-002
586,,,门,单开门 1000X2000,1000x2000 2850x1800(右) DCC-C*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
587,,,门,单开门 1000X2000,1000x2000 3500x2300(右) DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
588,,,门,单开门 1000X2000,1000x2000 3500x2300(右) DCC-F,1,X-HLP3-CR-F3-LAY-KPART-03-002
589,,,门,单开门 1000X2000,1000x2000 2850x1800(左) DCC-C*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
590,,,门,单开门 1000X2000,1000x2000 2850x2300(右) DCC-D,1,X-HLP3-CR-F3-LAY-KPART-03-002
591,,,门,单开门 1000X2000,1000x2000 3500x2300(左) DCC-F*2,1,X-HLP3-CR-F3-LAY-KPART-03-002
592,,,门,单开门 1000X2000,1000x2000 3500x2300(左) DCC-F,1,X-HLP3-CR-F3-LAY-KPART-03-002
593,,,门,1523,1500x2300 1800x1000,1,X-HLP3-CR-F3-LAY-KPART-04-001
594,,,门,1523,1500x2300 3500x2300(左) DCC-F,1,X-HLP3-CR-F3-LAY-KPART-04-001

四、结构构件
序号,轴位,区域,类别,名称,规格,数量,来源图纸

五、紧固件/螺栓
序号,轴位,区域,类别,名称,规格,数量,来源图纸
595,,,紧固件/螺栓,DCC-Rack-200x200,200x200 3500x2300(左) DCC-F,32,X-HLP3-CR-F3-LAY-KEQP-02-002
596,,,紧固件/螺栓,DCC-Rack-200x200,200x200,10,X-HLP3-CR-F3-LAY-KEQP-02-002
597,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x1800(右) DCC-C*2,8,X-HLP3-CR-F3-LAY-KEQP-02-002
598,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2300(右) DCC-D,7,X-HLP3-CR-F3-LAY-KEQP-02-002
599,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2600(右) DCC-E,4,X-HLP3-CR-F3-LAY-KEQP-02-002
600,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2300(右) DCC-D*2,4,X-HLP3-CR-F3-LAY-KEQP-02-002
601,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2600(右) DCC-E*2,3,X-HLP3-CR-F3-LAY-KEQP-02-002
602,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x1800(右) DCC-C,2,X-HLP3-CR-F3-LAY-KEQP-02-002
603,,,紧固件/螺栓,DCC-Rack-200x200,200x200 3500x2300(左) DCC-F*2,2,X-HLP3-CR-F3-LAY-KEQP-02-002
604,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2300(左) DCC-7,2,X-HLP3-CR-F3-LAY-KEQP-02-002
605,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x2600(右) DCC-C,1,X-HLP3-CR-F3-LAY-KEQP-02-002
606,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2000x1800(右) DCC-D*2,1,X-HLP3-CR-F3-LAY-KEQP-02-002
607,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2850x1800(右),1,X-HLP3-CR-F3-LAY-KEQP-02-002
608,,,紧固件/螺栓,DCC-Rack-200x200,200x200 2000*2300(左) DCC-B,1,X-HLP3-CR-F3-LAY-KEQP-02-002

六、各图纸汇总
图纸,DCC设备,DCC支架,隔断/门,门,结构,紧固件,类型
X-HLP3-AR-B3-LAY-04-001,0,0,0,8,0,0,建筑
X-HLP3-AR-F3-LAY-01-001,0,0,0,416,0,0,建筑
X-HLP3-AR-F3-LAY-02-001,0,0,0,119,0,0,建筑
X-HLP3-AR-F3-LAY-03-001,0,0,0,0,0,0,建筑
X-HLP3-AR-F3-LAY-04-001,0,0,0,70,0,0,建筑
X-HLP3-AR-PB6-LAY-03-001,0,0,0,0,0,0,建筑
X-HLP3-AR-PB6A-LAY-03-001,0,0,0,0,0,0,建筑
X-HLP3-CR-B3-LAY-KEQP-04-001,49,0,0,0,0,0,厨房设备
X-HLP3-CR-B3-LAY-KPART-04-002,0,0,0,2,0,0,厨房隔断
X-HLP3-CR-F3-LAY-KEQP-01-002,1,0,0,0,0,0,厨房设备
X-HLP3-CR-F3-LAY-KEQP-02-002,373,547,0,47,0,78,厨房设备
X-HLP3-CR-F3-LAY-KEQP-03-002,52,0,0,0,0,0,厨房设备
X-HLP3-CR-F3-LAY-KPART-01-002,0,0,0,5,0,0,厨房隔断
X-HLP3-CR-F3-LAY-KPART-03-002,0,0,0,21,0,0,厨房隔断
X-HLP3-CR-F3-LAY-KPART-04-001,0,0,0,5,0,0,厨房隔断
X-HLP3-CR-PB6-LAY-KEQP-03-001,0,0,0,0,0,0,厨房设备
X-HLP3-CR-PB6A-LAY-KEQP-03-001,0,0,0,0,0,0,厨房设备
